customer_id,first_name,last_name,age_group,gender,region,income_bracket,customer_segment
10904,Richard,Fields,60+,Female,North,100-200k,Priority
10905,Aaron,Ochoa,60+,Female,West,<50k,Priority
10906,Michelle,Kane,36-45,Other,West,<50k,Retail Banking
10907,Jessica,Pitts,18-25,Other,West,50-100k,Priority
10908,Erik,Gray,60+,Other,West,100-200k,Retail Banking
10909,Brian,Lane,60+,Female,West,100-200k,Retail Banking
10910,Jo,Rodriguez,26-35,Female,East,50-100k,Corporate
10911,Todd,Fisher,36-45,Female,North,<50k,Retail Banking
10912,Teresa,Ramsey,46-60,Other,South,<50k,Retail Banking
10913,Jeremy,Johnson,36-45,Female,East,<50k,Retail Banking
10914,Kimberly,Perez,36-45,Female,North,<50k,Priority
10915,Kelly,Hunter,26-35,Male,North,100-200k,Priority
10916,Crystal,Johnson,60+,Female,West,100-200k,Retail Banking
10917,Steven,Wright,36-45,Other,West,<50k,Corporate
10918,Samantha,Dunn,18-25,Male,South,<50k,Priority
10919,Rodney,Turner,36-45,Other,North,100-200k,Corporate
10920,Anita,Parker,46-60,Male,North,50-100k,Corporate
10921,Jerry,Smith,60+,Female,South,200k+,Retail Banking
10922,Kelly,Campbell,26-35,Female,North,50-100k,Retail Banking
10923,Sean,Brown,18-25,Female,North,200k+,Corporate
10924,Marc,Smith,36-45,Female,South,100-200k,Retail Banking
10925,Michael,Newton,26-35,Other,North,<50k,Corporate
10926,Courtney,Johnson,36-45,Other,East,50-100k,Priority
10927,Cory,Shannon,26-35,Male,East,100-200k,Retail Banking
10928,Michelle,Garcia,46-60,Female,East,100-200k,Retail Banking
10929,Krista,Silva,36-45,Other,East,200k+,Priority
10930,Guy,Reese,46-60,Female,South,50-100k,Retail Banking
10931,Catherine,Nguyen,18-25,Male,North,200k+,Priority
10932,Erika,Weiss,36-45,Other,East,100-200k,Priority
10933,Anna,Edwards,46-60,Male,East,200k+,Retail Banking
10934,Amanda,Powell,60+,Male,North,<50k,Corporate
10935,Julia,Clark,26-35,Other,East,100-200k,Corporate
10936,William,Smith,26-35,Male,West,<50k,Corporate
10937,George,Mcclure,26-35,Female,West,100-200k,Priority
10938,Sean,Johns,60+,Male,South,200k+,Priority
10939,Ryan,Bowman,46-60,Other,South,50-100k,Retail Banking
10940,Andre,Hensley,26-35,Male,East,50-100k,Corporate
10941,Jessica,Perkins,18-25,Male,East,200k+,Corporate
10942,Matthew,Hawkins,46-60,Female,East,<50k,Corporate
10943,Philip,Sanchez,46-60,Female,North,100-200k,Priority
10944,Scott,Watson,18-25,Other,North,200k+,Corporate
10945,David,Cooper,36-45,Female,North,200k+,Corporate
10946,Geoffrey,Hill,60+,Male,North,100-200k,Retail Banking
10947,Michelle,Morris,46-60,Female,South,<50k,Corporate
10948,Jonathan,Marks,60+,Other,South,200k+,Corporate
10949,Renee,Mills,46-60,Female,South,50-100k,Priority
10950,Billy,Johnson,46-60,Other,East,200k+,Retail Banking
10951,Daniel,Thompson,60+,Male,West,<50k,Retail Banking
10952,Kimberly,Deleon,26-35,Female,West,50-100k,Priority
10953,Dana,Bray,36-45,Other,West,200k+,Retail Banking
10954,Haley,Franco,60+,Female,North,200k+,Priority
10955,Patrick,Kennedy,46-60,Other,North,<50k,Corporate
10956,Suzanne,Rosales,46-60,Female,West,100-200k,Corporate
10957,Alexandra,Moore,60+,Female,South,50-100k,Priority
10958,Rita,Howard,26-35,Female,West,100-200k,Corporate
10959,Curtis,Mcgee,18-25,Other,East,100-200k,Priority
10960,Denise,Johnson,60+,Female,South,200k+,Corporate
10961,Caroline,Peters,26-35,Female,South,200k+,Corporate
10962,John,Ramirez,60+,Male,West,100-200k,Priority
10963,Calvin,Klein,26-35,Other,West,50-100k,Retail Banking
10964,Ann,Clark,36-45,Male,North,200k+,Retail Banking
10965,Laura,Kelly,18-25,Female,East,50-100k,Corporate
10966,Ryan,Smith,36-45,Other,South,<50k,Priority
10967,Kim,Phillips,26-35,Female,East,200k+,Retail Banking
10968,Robert,Banks,26-35,Male,North,200k+,Priority
10969,Doris,Reynolds,18-25,Other,West,50-100k,Corporate
10970,Kenneth,Scott,46-60,Male,North,50-100k,Retail Banking
10971,Justin,Rodriguez,60+,Other,West,100-200k,Priority
10972,Jasmine,Bartlett,18-25,Other,West,50-100k,Retail Banking
10973,Laura,Hill,18-25,Female,South,50-100k,Retail Banking
10974,Karen,Oconnor,26-35,Female,West,200k+,Priority
10975,Renee,Johnson,18-25,Other,South,100-200k,Corporate
10976,Maria,Maynard,18-25,Female,South,<50k,Corporate
10977,Kyle,Carpenter,36-45,Male,East,<50k,Retail Banking
10978,Patrick,Taylor,60+,Other,South,50-100k,Retail Banking
10979,Timothy,Young,18-25,Other,South,50-100k,Priority
10980,Emma,Robles,46-60,Female,North,100-200k,Corporate
10981,Richard,Hill,46-60,Other,South,100-200k,Retail Banking
10982,Todd,Johnson,60+,Other,South,100-200k,Priority
10983,Victoria,Diaz,60+,Male,North,<50k,Retail Banking
10984,Mary,Cross,18-25,Female,East,<50k,Priority
10985,Betty,Peterson,60+,Female,East,100-200k,Priority
10986,Brent,Bond,60+,Female,West,50-100k,Retail Banking
10987,Patrick,White,36-45,Male,West,<50k,Retail Banking
10988,Courtney,Mays,26-35,Other,West,<50k,Priority
10989,Robert,Mullen,26-35,Other,South,200k+,Priority
10990,Robert,Humphrey,36-45,Other,West,200k+,Corporate
10991,Sergio,Obrien,46-60,Other,North,50-100k,Corporate
10992,Erin,Juarez,60+,Female,West,<50k,Priority
10993,Sarah,Bradshaw,46-60,Male,East,100-200k,Corporate
10994,Tyler,Byrd,36-45,Male,North,200k+,Retail Banking
10995,David,Smith,18-25,Female,South,200k+,Priority
10996,Wendy,Burnett,46-60,Female,South,50-100k,Priority
10997,Jessica,Lopez,46-60,Other,North,<50k,Retail Banking
10998,William,Pittman,18-25,Male,East,<50k,Retail Banking
10999,William,Kramer,18-25,Other,West,<50k,Retail Banking
11000,Allison,Valencia,26-35,Female,South,200k+,Corporate
11001,Jacqueline,Thompson,26-35,Other,South,100-200k,Corporate
11002,Anne,Anderson,36-45,Other,South,50-100k,Retail Banking
11003,Cody,Reyes,60+,Other,East,100-200k,Retail Banking
11004,Clarence,Jones,18-25,Male,East,200k+,Corporate
11005,Mary,Zavala,26-35,Male,West,<50k,Retail Banking
11006,Tonya,Bates,26-35,Other,North,200k+,Priority
11007,Elizabeth,Scott,46-60,Female,West,200k+,Priority
11008,Alison,Sims,26-35,Male,North,100-200k,Priority
11009,Ryan,Martinez,36-45,Female,North,200k+,Retail Banking
11010,Scott,Osborn,46-60,Male,West,200k+,Corporate
11011,Kelsey,Mcconnell,36-45,Female,West,<50k,Retail Banking
11012,Dana,Wright,36-45,Female,West,100-200k,Corporate
11013,James,Phillips,36-45,Male,West,200k+,Priority
11014,Kimberly,Simmons,26-35,Male,East,200k+,Corporate
11015,Rhonda,Kramer,18-25,Female,West,200k+,Retail Banking
11016,Jeffrey,Strong,36-45,Other,West,100-200k,Retail Banking
11017,David,Compton,26-35,Male,South,100-200k,Retail Banking
11018,Megan,Duke,60+,Female,South,200k+,Retail Banking
11019,Eric,Bentley,60+,Other,East,100-200k,Retail Banking
11020,Suzanne,Collins,46-60,Female,East,50-100k,Retail Banking
11021,Frederick,Rodriguez,36-45,Male,North,50-100k,Retail Banking
11022,Maria,Meyer,60+,Male,West,200k+,Corporate
11023,Michael,Griffin,46-60,Other,North,50-100k,Retail Banking
11024,Robert,Wilson,46-60,Other,North,50-100k,Corporate
11025,Brittany,Martinez,18-25,Other,West,<50k,Retail Banking
11026,John,Roberts,18-25,Other,West,50-100k,Priority
11027,Marie,Miller,26-35,Other,South,<50k,Corporate
11028,Nicole,Hobbs,18-25,Female,North,<50k,Corporate
11029,Daniel,Cantu,36-45,Male,South,<50k,Corporate
11030,Marcus,Ramos,60+,Other,West,200k+,Retail Banking
11031,Jeffrey,Perkins,60+,Other,North,100-200k,Corporate
11032,Jennifer,Stewart,60+,Female,South,200k+,Priority
11033,Roger,Ray,26-35,Male,East,200k+,Corporate
11034,Rachel,Rivera,60+,Other,North,200k+,Corporate
11035,Amanda,Ramos,18-25,Female,East,100-200k,Retail Banking
11036,Ashley,Roberts,36-45,Male,East,<50k,Retail Banking
11037,William,Gallagher,26-35,Female,South,<50k,Retail Banking
11038,Maria,White,46-60,Male,South,<50k,Corporate
11039,Jason,Brown,60+,Female,West,100-200k,Priority
11040,Shannon,Green,46-60,Male,South,200k+,Corporate
11041,Clifford,Smith,26-35,Male,North,200k+,Corporate
11042,Christian,Robertson,36-45,Male,East,<50k,Corporate
11043,Ashley,King,60+,Male,East,200k+,Priority
11044,Joan,Robinson,26-35,Female,South,<50k,Corporate
11045,Charles,Moore,36-45,Other,North,50-100k,Corporate
11046,Alexandra,Hughes,26-35,Other,East,50-100k,Retail Banking
11047,Jason,Roberts,46-60,Other,North,100-200k,Corporate
11048,Kathleen,Dixon,60+,Male,East,100-200k,Priority
11049,William,Leonard,18-25,Other,North,100-200k,Priority
11050,Nicole,Brown,18-25,Other,West,<50k,Corporate
11051,Jessica,Johnson,36-45,Other,West,50-100k,Retail Banking
11052,Vanessa,Hamilton,36-45,Other,East,50-100k,Priority
11053,Eric,Kim,36-45,Male,North,<50k,Corporate
11054,Chad,Mendez,36-45,Male,North,50-100k,Corporate
11055,Jennifer,Ramirez,60+,Male,West,50-100k,Corporate
11056,Joel,Hurley,26-35,Female,South,200k+,Corporate
11057,Richard,Cook,46-60,Male,West,100-200k,Retail Banking
11058,David,Anderson,36-45,Other,South,50-100k,Priority
11059,Kathy,Fischer,18-25,Other,West,50-100k,Corporate
11060,Joan,Smith,18-25,Other,West,100-200k,Retail Banking
11061,Sherri,Mccall,18-25,Female,North,100-200k,Retail Banking
11062,Geoffrey,Riley,60+,Other,South,50-100k,Corporate
11063,Austin,Carpenter,18-25,Male,North,50-100k,Priority
11064,Andrew,Garcia,36-45,Female,North,50-100k,Retail Banking
11065,Aaron,Garrison,60+,Female,South,200k+,Retail Banking
11066,Annette,Reed,26-35,Male,North,50-100k,Priority
11067,Brian,Roach,46-60,Female,South,<50k,Retail Banking
11068,Mary,Moore,60+,Male,West,<50k,Priority
11069,Amanda,Allen,36-45,Male,South,50-100k,Corporate
11070,Melissa,Duarte,46-60,Female,East,50-100k,Corporate
11071,Paul,Gardner,60+,Male,South,<50k,Priority
11072,Cory,Weiss,60+,Other,North,200k+,Corporate
11073,Samantha,Powell,46-60,Male,West,50-100k,Priority
11074,Brooke,Robertson,60+,Other,West,200k+,Retail Banking
11075,Derek,Ponce,36-45,Female,East,50-100k,Priority
11076,Barbara,Gross,46-60,Other,North,200k+,Corporate
11077,Steven,Gibson,26-35,Female,West,50-100k,Retail Banking
11078,Amy,Bryant,46-60,Female,North,200k+,Retail Banking
11079,Lauren,Prince,60+,Male,East,<50k,Retail Banking
11080,Brittany,Wood,18-25,Other,North,<50k,Corporate
11081,Peter,Taylor,18-25,Male,South,100-200k,Priority
11082,Tiffany,Valdez,60+,Other,South,<50k,Priority
11083,Christina,Ramos,60+,Other,East,200k+,Retail Banking
11084,Roger,Wilkerson,18-25,Other,North,<50k,Corporate
11085,Elizabeth,Guzman,18-25,Female,West,50-100k,Retail Banking
11086,Gary,Blankenship,26-35,Male,North,<50k,Retail Banking
11087,Jeff,Martinez,26-35,Female,North,50-100k,Corporate
11088,Jennifer,Morrison,60+,Female,West,50-100k,Corporate
11089,Jesse,Davis,18-25,Female,South,100-200k,Corporate
11090,Frank,Rivera,26-35,Female,South,200k+,Retail Banking
11091,Jeff,Sanchez,26-35,Male,West,200k+,Priority
11092,Kristin,Gardner,46-60,Male,North,<50k,Retail Banking
11093,Crystal,Gilbert,60+,Other,North,<50k,Corporate
11094,Anthony,Mcdowell,18-25,Male,North,50-100k,Priority
11095,Craig,Finley,18-25,Male,West,200k+,Retail Banking
11096,Rachel,Delgado,18-25,Female,South,200k+,Retail Banking
11097,Denise,Hines,18-25,Other,North,<50k,Priority
11098,Jerry,Khan,36-45,Male,South,<50k,Corporate
11099,John,Thompson,26-35,Male,South,50-100k,Corporate
11100,Michelle,Perez,46-60,Male,East,100-200k,Corporate
11101,Brendan,Brown,46-60,Male,East,200k+,Priority
11102,Patrick,Montes,36-45,Female,East,200k+,Priority
11103,Jeffrey,Dunn,18-25,Female,South,200k+,Priority
11104,Andrew,Berg,18-25,Female,South,200k+,Priority
11105,Mitchell,Reynolds,46-60,Female,West,50-100k,Priority
11106,James,Johnston,46-60,Male,North,50-100k,Priority
11107,Amanda,Anderson,26-35,Other,South,100-200k,Retail Banking
11108,Isabel,Kelly,36-45,Other,South,100-200k,Priority
11109,Brenda,Crawford,18-25,Female,West,50-100k,Priority
11110,Traci,Gomez,26-35,Male,East,100-200k,Retail Banking
11111,Wayne,Hanson,60+,Male,North,100-200k,Retail Banking
11112,Daniel,Jacobs,60+,Other,East,100-200k,Corporate
11113,John,Glover,36-45,Other,West,100-200k,Corporate
11114,April,Roberts,26-35,Other,West,<50k,Corporate
11115,Cheryl,Harvey,18-25,Other,South,200k+,Priority
11116,Kristin,Wilson,36-45,Male,East,200k+,Corporate
11117,Scott,Tran,36-45,Female,North,200k+,Corporate
11118,Charles,Perez,60+,Female,North,<50k,Corporate
11119,Sean,Nelson,46-60,Female,West,<50k,Corporate
11120,Sarah,Sherman,60+,Male,South,200k+,Retail Banking
11121,Hannah,Adams,60+,Other,South,100-200k,Retail Banking
11122,Melissa,Hayden,36-45,Other,South,<50k,Corporate
11123,Candice,Moore,18-25,Other,North,<50k,Corporate
11124,Kelsey,Sanders,26-35,Other,West,<50k,Retail Banking
11125,Stacy,Johnson,18-25,Male,North,200k+,Corporate
11126,Alan,Ball,26-35,Female,East,100-200k,Priority
11127,Megan,Johnson,36-45,Female,North,<50k,Priority
11128,Jeanette,Phillips,60+,Female,South,50-100k,Retail Banking
11129,Nicholas,Mullins,46-60,Male,South,200k+,Retail Banking
11130,Paul,Duncan,46-60,Female,North,<50k,Priority
11131,Ronald,Obrien,46-60,Female,West,50-100k,Priority
11132,Jessica,Taylor,36-45,Male,West,50-100k,Priority
11133,Theresa,Stanley,60+,Other,West,100-200k,Retail Banking
11134,Krystal,Reyes,60+,Other,West,<50k,Priority
11135,Steven,Stark,46-60,Other,East,50-100k,Priority
11136,Brian,Neal,26-35,Female,West,<50k,Priority
11137,Samuel,Rivera,36-45,Male,East,50-100k,Corporate
11138,Joshua,Obrien,60+,Other,West,200k+,Corporate
11139,Monique,Tran,60+,Male,South,200k+,Priority
11140,Susan,Hayes,60+,Female,South,100-200k,Priority
11141,Nicole,Grimes,36-45,Female,East,100-200k,Corporate
11142,David,Summers,18-25,Male,North,100-200k,Priority
11143,Wayne,Smith,18-25,Male,South,200k+,Priority
11144,Judith,Wallace,18-25,Male,East,50-100k,Corporate
11145,Cory,Knight,26-35,Female,South,50-100k,Corporate
11146,Lauren,Banks,18-25,Female,South,<50k,Corporate
11147,Ashley,Brock,60+,Female,West,200k+,Retail Banking
11148,Joshua,Moss,26-35,Male,East,<50k,Retail Banking
11149,Shawn,Walker,46-60,Male,West,200k+,Corporate
11150,Heather,Francis,36-45,Male,East,50-100k,Retail Banking
11151,Jason,King,36-45,Female,West,100-200k,Retail Banking
11152,Brian,Graham,46-60,Other,South,50-100k,Corporate
11153,Seth,Harper,18-25,Other,North,100-200k,Corporate
11154,Daniel,Greer,36-45,Male,North,200k+,Retail Banking
11155,Sherry,Lee,36-45,Other,South,200k+,Priority
11156,Laura,Garza,18-25,Female,East,<50k,Corporate
11157,William,Scott,18-25,Other,West,<50k,Priority
11158,Joseph,Proctor,46-60,Other,South,100-200k,Corporate
11159,Michael,Franklin,60+,Female,North,<50k,Priority
11160,Theresa,Marquez,18-25,Male,West,<50k,Priority
11161,Mary,Hill,60+,Female,West,200k+,Priority
11162,James,Vang,46-60,Other,South,100-200k,Priority
11163,Joshua,Mays,46-60,Female,West,100-200k,Corporate
11164,Cameron,Torres,36-45,Other,North,100-200k,Retail Banking
11165,Brian,Mccullough,46-60,Female,South,50-100k,Priority
11166,William,Dominguez,46-60,Other,East,<50k,Priority
11167,Keith,Dudley,46-60,Female,West,200k+,Retail Banking
11168,Dakota,Hess,26-35,Female,East,100-200k,Priority
11169,Summer,Mckee,26-35,Other,East,<50k,Retail Banking
11170,Thomas,Ayala,60+,Male,West,100-200k,Corporate
11171,Glenn,Norman,60+,Female,East,100-200k,Retail Banking
11172,Brittany,Williams,46-60,Male,North,<50k,Priority
11173,Tricia,Mccoy,26-35,Female,North,<50k,Corporate
11174,Elizabeth,Anderson,46-60,Male,East,200k+,Corporate
11175,Martin,Lopez,46-60,Female,South,<50k,Corporate
11176,Austin,Houston,46-60,Other,East,200k+,Retail Banking
11177,Jon,Rogers,26-35,Female,South,50-100k,Corporate
11178,William,Young,36-45,Other,North,100-200k,Corporate
11179,Gary,Jones,60+,Male,South,50-100k,Retail Banking
11180,Darren,Chandler,46-60,Male,West,50-100k,Priority
11181,Andrea,Barr,18-25,Female,East,50-100k,Retail Banking
11182,Warren,Johnson,36-45,Female,East,50-100k,Corporate
11183,Amy,Burns,46-60,Other,South,100-200k,Corporate
11184,Brenda,Bowen,60+,Male,West,200k+,Priority
11185,Karen,Hall,18-25,Other,North,<50k,Retail Banking
11186,Gina,Tucker,26-35,Female,North,50-100k,Priority
11187,William,Phillips,26-35,Male,East,200k+,Corporate
11188,Meghan,Rose,60+,Female,South,100-200k,Corporate
11189,Joy,English,60+,Male,South,100-200k,Priority
11190,Kimberly,Brennan,26-35,Other,South,50-100k,Priority
11191,Kristi,Ford,46-60,Other,North,100-200k,Priority
11192,Calvin,Moreno,26-35,Other,West,<50k,Retail Banking
11193,Stephanie,Williams,46-60,Other,South,50-100k,Corporate
11194,Brandon,Hunt,60+,Male,North,200k+,Priority
11195,Samantha,Jones,18-25,Female,North,<50k,Corporate
11196,Tony,Carr,18-25,Other,North,200k+,Corporate
11197,Christopher,Davenport,46-60,Female,East,<50k,Priority
11198,Tyrone,Gonzales,46-60,Other,West,100-200k,Priority
11199,Alexander,Kennedy,26-35,Other,West,<50k,Retail Banking
11200,Erika,Wilson,26-35,Other,South,200k+,Priority
11201,Christopher,Johnson,26-35,Male,North,100-200k,Priority
11202,Lauren,Martinez,36-45,Other,West,200k+,Priority
11203,Melanie,Baird,46-60,Male,North,200k+,Retail Banking
11204,Todd,Arnold,46-60,Other,North,100-200k,Retail Banking
11205,Robert,Aguilar,36-45,Other,North,<50k,Retail Banking
11206,Joseph,Turner,26-35,Other,South,50-100k,Priority
11207,Laura,Walker,36-45,Other,North,100-200k,Priority
11208,Scott,Alvarez,36-45,Other,North,200k+,Retail Banking
11209,Amanda,Mccarthy,46-60,Other,West,<50k,Corporate
11210,Adam,Spencer,36-45,Other,South,50-100k,Corporate
11211,Ann,Porter,60+,Female,South,200k+,Corporate
11212,Colin,Davis,26-35,Other,West,50-100k,Corporate
11213,Jenna,Horne,36-45,Other,West,100-200k,Retail Banking
11214,Shelly,Weber,26-35,Male,South,<50k,Priority
11215,Samuel,Dickerson,36-45,Other,North,200k+,Retail Banking
11216,Peggy,Reeves,18-25,Other,West,100-200k,Priority
11217,Patrick,Martinez,60+,Other,South,200k+,Corporate
11218,William,Lee,26-35,Female,South,100-200k,Retail Banking
11219,Emily,Richardson,26-35,Female,North,200k+,Priority
11220,George,Nguyen,46-60,Other,West,100-200k,Retail Banking
11221,Leslie,Winters,26-35,Other,South,<50k,Corporate
11222,Carla,Price,18-25,Other,North,200k+,Priority
11223,Dennis,Abbott,18-25,Female,East,200k+,Corporate
11224,Maria,Nelson,26-35,Other,West,200k+,Priority
11225,Robert,Stevens,60+,Female,South,200k+,Priority
11226,Wayne,King,26-35,Other,North,100-200k,Priority
11227,Crystal,Miller,46-60,Other,West,50-100k,Corporate
11228,Tabitha,Ortega,60+,Female,East,100-200k,Retail Banking
11229,Jonathan,Cross,26-35,Male,West,200k+,Retail Banking
11230,Taylor,West,18-25,Female,North,<50k,Retail Banking
11231,Jason,Riley,60+,Female,West,50-100k,Retail Banking
11232,Anthony,Kelley,18-25,Female,North,200k+,Retail Banking
11233,Dana,Alvarez,36-45,Male,North,50-100k,Corporate
11234,Ruben,Torres,26-35,Other,East,<50k,Corporate
11235,Kimberly,Stevens,18-25,Male,North,<50k,Retail Banking
11236,Lauren,Schmidt,36-45,Male,South,<50k,Retail Banking
11237,Donna,Alvarez,18-25,Other,West,<50k,Corporate
11238,Nancy,Hester,36-45,Female,West,50-100k,Priority
11239,Mark,Dunlap,36-45,Male,East,100-200k,Retail Banking
11240,Bruce,Morris,36-45,Other,East,200k+,Corporate
11241,Joseph,Nolan,36-45,Male,South,100-200k,Retail Banking
11242,Matthew,Hill,18-25,Male,East,100-200k,Corporate
11243,William,Cook,60+,Female,East,200k+,Priority
11244,Rebecca,Tran,60+,Other,West,<50k,Corporate
11245,Kevin,Lynch,18-25,Other,East,100-200k,Retail Banking
11246,Adam,Rodriguez,60+,Male,North,50-100k,Corporate
11247,Bryce,Ramirez,60+,Male,North,50-100k,Corporate
11248,Joan,White,46-60,Female,South,<50k,Retail Banking
11249,Stephanie,Gonzalez,36-45,Female,North,<50k,Corporate
11250,Lisa,Wheeler,60+,Male,West,200k+,Corporate
11251,Robert,Kane,26-35,Female,South,200k+,Retail Banking
11252,Heather,Ramirez,26-35,Male,South,<50k,Priority
11253,Megan,Jimenez,46-60,Male,West,<50k,Corporate
11254,Autumn,Beck,18-25,Other,East,<50k,Corporate
11255,Kimberly,Beard,60+,Female,North,200k+,Priority
11256,Mark,Lin,46-60,Female,North,<50k,Corporate
11257,Zachary,Gill,60+,Male,North,100-200k,Retail Banking
11258,Robert,Caldwell,18-25,Male,North,100-200k,Corporate
11259,Tiffany,Torres,26-35,Other,West,50-100k,Corporate
11260,Alec,Turner,26-35,Other,East,200k+,Priority
11261,Teresa,Barry,18-25,Other,East,200k+,Priority
11262,Scott,Dillon,36-45,Other,West,<50k,Corporate
11263,Michael,Chang,36-45,Male,West,100-200k,Corporate
11264,John,Green,46-60,Female,North,100-200k,Retail Banking
11265,Jody,Joseph,26-35,Male,West,200k+,Retail Banking
11266,Beverly,Glover,18-25,Other,West,50-100k,Corporate
11267,Jean,Smith,36-45,Female,South,<50k,Retail Banking
11268,Tara,Bird,36-45,Female,West,200k+,Retail Banking
11269,Michelle,Braun,36-45,Male,South,50-100k,Retail Banking
11270,Karen,Pham,18-25,Male,South,<50k,Corporate
11271,Sandra,Turner,60+,Male,North,50-100k,Corporate
11272,Natalie,Torres,18-25,Male,East,100-200k,Retail Banking
11273,Robert,Porter,60+,Male,West,50-100k,Priority
11274,Nicholas,Jackson,46-60,Other,East,50-100k,Priority
11275,Robert,Stark,26-35,Female,South,50-100k,Priority
11276,Jorge,Dalton,60+,Male,North,100-200k,Retail Banking
11277,Kathleen,Davis,36-45,Male,East,100-200k,Priority
11278,Brenda,Heath,60+,Other,West,<50k,Corporate
11279,Cheryl,Rivera,36-45,Male,South,200k+,Priority
11280,Heather,Thompson,36-45,Female,North,50-100k,Corporate
11281,Laura,Reynolds,18-25,Male,North,<50k,Retail Banking
11282,Joshua,Johnston,46-60,Other,West,50-100k,Corporate
11283,Susan,Walker,26-35,Other,South,200k+,Corporate
11284,Morgan,Marsh,60+,Female,East,100-200k,Retail Banking
11285,Richard,Anderson,26-35,Female,South,200k+,Corporate
11286,Christina,Morris,60+,Other,North,100-200k,Retail Banking
11287,Krystal,Weeks,36-45,Female,East,200k+,Retail Banking
11288,Andrea,Nguyen,18-25,Other,East,50-100k,Priority
11289,Jason,Gonzalez,26-35,Other,West,100-200k,Retail Banking
11290,Tyler,Lee,18-25,Female,East,<50k,Corporate
11291,Eric,Gordon,26-35,Male,North,50-100k,Retail Banking
11292,Candice,Park,26-35,Male,East,50-100k,Priority
11293,Benjamin,Mayo,26-35,Female,South,100-200k,Retail Banking
11294,Brian,Hill,26-35,Male,South,<50k,Priority
11295,Steven,Page,60+,Male,North,50-100k,Corporate
11296,Amanda,Garcia,36-45,Other,West,<50k,Priority
11297,Wendy,Hester,60+,Other,North,<50k,Priority
11298,Suzanne,Rodriguez,18-25,Female,East,<50k,Retail Banking
11299,Ariel,Murray,18-25,Male,North,<50k,Corporate
11300,Jacqueline,Phillips,18-25,Other,East,200k+,Retail Banking
11301,Benjamin,Barnes,26-35,Other,North,<50k,Priority
11302,Nicole,Ward,36-45,Female,North,50-100k,Corporate
11303,Cathy,Moore,46-60,Other,East,<50k,Priority
11304,Jenna,Moore,26-35,Other,East,50-100k,Priority
11305,Heather,Rodriguez,60+,Other,South,50-100k,Retail Banking
11306,Renee,Brennan,18-25,Female,East,<50k,Priority
11307,Valerie,Barnes,36-45,Other,West,50-100k,Priority
11308,Justin,Price,60+,Female,East,50-100k,Priority
11309,Mary,Riggs,26-35,Other,South,200k+,Retail Banking
11310,Ashley,Mercer,18-25,Male,East,200k+,Retail Banking
11311,Danielle,Patel,60+,Other,West,50-100k,Corporate
11312,Amanda,Barnes,36-45,Female,North,200k+,Priority
11313,Robin,Murray,26-35,Male,West,100-200k,Retail Banking
11314,Mackenzie,Jones,18-25,Male,West,200k+,Priority
11315,Philip,Vargas,18-25,Other,East,<50k,Retail Banking
11316,Brian,Jackson,46-60,Male,South,100-200k,Priority
11317,Denise,Cardenas,26-35,Male,West,100-200k,Corporate
11318,Tracy,Valdez,60+,Female,South,200k+,Corporate
11319,Courtney,Thornton,60+,Other,North,100-200k,Corporate
11320,Natalie,Martinez,18-25,Male,East,200k+,Retail Banking
11321,Elizabeth,Green,18-25,Other,South,50-100k,Priority
11322,Ashley,Reese,26-35,Male,East,<50k,Retail Banking
11323,Bruce,Payne,60+,Male,East,<50k,Retail Banking
11324,Seth,Peterson,46-60,Male,South,<50k,Priority
11325,Jonathan,Cox,46-60,Other,South,100-200k,Corporate
11326,Daniel,Duran,60+,Other,South,50-100k,Corporate
11327,Mitchell,Warren,18-25,Other,North,200k+,Priority
11328,Scott,Moon,36-45,Other,West,<50k,Corporate
11329,Emily,Knox,18-25,Male,South,<50k,Priority
11330,Steve,Collier,26-35,Male,North,50-100k,Retail Banking
11331,Tracey,Campbell,26-35,Female,West,50-100k,Retail Banking
11332,Samantha,Serrano,60+,Other,South,100-200k,Priority
11333,Michael,Ramirez,60+,Male,South,100-200k,Corporate
11334,Emily,Gonzalez,18-25,Male,South,100-200k,Retail Banking
11335,Jean,Snyder,60+,Other,North,100-200k,Priority
11336,Catherine,Wagner,46-60,Other,South,200k+,Retail Banking
11337,Kristin,Martin,36-45,Other,West,50-100k,Retail Banking
11338,Peter,Lynch,46-60,Male,North,<50k,Corporate
11339,Colin,Smith,60+,Male,West,<50k,Corporate
11340,Susan,Lara,26-35,Female,East,200k+,Corporate
11341,Phillip,Miranda,18-25,Female,West,200k+,Priority
11342,Jacob,Parker,60+,Other,South,100-200k,Priority
11343,Linda,Thompson,18-25,Female,East,200k+,Corporate
11344,Robert,Watson,26-35,Male,East,50-100k,Priority
11345,Elizabeth,Ball,60+,Male,East,<50k,Corporate
11346,Sarah,Schmidt,18-25,Other,East,<50k,Retail Banking
11347,Valerie,Foley,60+,Male,North,50-100k,Retail Banking
11348,Jimmy,Jensen,18-25,Female,West,<50k,Retail Banking
11349,Christopher,Taylor,36-45,Other,North,200k+,Retail Banking
11350,Kyle,Brown,36-45,Male,West,50-100k,Corporate
11351,Anne,Allison,36-45,Female,South,200k+,Priority
11352,Wendy,Peterson,46-60,Female,West,200k+,Retail Banking
11353,Christopher,Mcfarland,46-60,Female,South,200k+,Priority
11354,Eduardo,Lowe,18-25,Male,West,200k+,Corporate
11355,Micheal,Bryant,46-60,Female,North,50-100k,Corporate
